customer_id,first_name,last_name,gender,age,date_of_birth,month_of_birth,year_of_birth,email,phone,address,city,state,ZIP,latitude,longitude
65fce78f479,Gabrielle,Reese,Female,45,1,12,1978,lbosek@matsinc.com,438-482-0765,250 Sabine St,Hemphill,Texas (TX),75948,31.374028,-93.71253
4b09e5c7463,Jill,Johnson,Male,41,10,12,1982,ssciortino@matsinc.com,688-648-5466,957 Nasa Rd,Houston,Texas (TX),77058,29.545707,-95.106951
2950ecd915b,Elaine,Riddle,Female,27,23,5,1996,spelissier@matsinc.com,312-059-1722,601 Jefferson St,Houston,Texas (TX),77002,29.753039,-95.372998
2640db701e9,Marcus,Villarreal,Female,51,8,3,1972,info@firstimpressionsystems.com,820-207-2363,301 S Greer Blvd,Pittsburg,Texas (TX),75686,32.993236,-94.961018
6df4c271596,Tina,Goodwin,Female,50,14,6,1973,Ole.kraby@firstimpressionsystems.com ,321-894-8243,308 W South St,Nixa,Missouri (MO),65714,37.03997,-93.300116
4adbefaffcf,Beth,Logan,Male,36,22,8,1987,jason.mckenzie@firstimpressionsystems.com,429-527-3824,6155 Eastex Fwy,Beaumont,Texas (TX),77706,30.127653,-94.160111
014bef200a3,Nichole,Barajas,Male,35,14,10,1988,Jennifer.scoggin@firstimpressionsystems.com,906-290-2608,1005 N Hazel St,Arcadia,Louisiana (LA),71001,32.561201,-92.912062
cc496d9856b,Kelsey,Galvan,Male,37,7,2,1986,info@olympiatile.com,621-958-1780,2002 Holcombe Blvd,Houston,Texas (TX),77030,29.705866,-95.390095
c2cd541dc1e,Russell,Bautista,Female,50,22,4,1973,ruby@olympiatile.com,616-958-9132,1325 Space Park Dr,Houston,Texas (TX),77058,29.546428,-95.099969
ec273e0718f,Michelle,Wu,Female,60,25,8,1963,rblanchette@olympiatile.com,266-936-9828,3910 N Dowlen Rd,Beaumont,Texas (TX),77706,30.114262,-94.168549
2f4be95f836,Nicholas,Villanueva,Female,41,21,3,1982,george@olympiatile.com,379-520-0739,411a Northview Rd,Nixa,Missouri (MO),65714,37.054639,-93.302198
4b17a5d949a,Victoria,Zuniga,Male,47,15,5,1976,sbarnhardt@summitville.com,338-739-0636,1100 Nasa Rd 1,Houston,Texas (TX),77058,29.546395,-95.104265
7a7f29c2675,Connie,Patrick,Male,37,15,9,1986,ddupuis@summitville.com,237-451-2038,2525 Holly Hall St,Houston,Texas (TX),77054,29.685404,-95.390902
becb99f39e9,Tracey,Solis,Male,40,5,12,1983,xjjohnson@summitville.com,358-492-6922,207 N Service Rd E,Ruston,Louisiana (LA),71270,32.541427,-92.636939
dc43ba31e20,Wayne,Hendricks,Female,28,7,10,1995,Bill.wolfson@mrdavids.com,263-294-7036,405 N Cypress St,Gilmer,Texas (TX),75644,32.732673,-94.940338
a86085e06ec,Cindy,Mckay,Female,31,29,10,1992,tsmith@americanimporttiles.com ,842-986-3871,600 Jefferson St,Houston,Texas (TX),77002,29.75299,-95.373037
767d5df01bd,Ebony,Friedman,Male,38,20,10,1985,info@midamericatile.com,713-941-9435,350 Dowlen Rd,Beaumont,Texas (TX),77706,30.077656,-94.171323
a1ed29814cf,Lydia,Rios,Female,57,14,7,1966, tkotel@midamericatile.com,788-871-2456,113 E Public Sq,Ava,Missouri (MO),65608,36.758328,-92.791638
1cda895d6fa,Phyllis,Dominguez,Male,54,7,4,1969, jwanner@midamericatile.com,621-208-0881,218 E Jefferson St,Gilmer,Texas (TX),75644,32.729783,-94.943659
02e620fa897,Jerry,Jordan,Female,24,11,7,1999,ckotel@midamericatile.com,266-183-0097,18333 Egret Bay Blvd,Houston,Texas (TX),77058,29.542673,-95.102983
960f6241e76,Mandy,Keith,Male,42,7,12,1981,midamericatile@igcom.net,792-393-5918,4200 Montrose Blvd,Houston,Texas (TX),77006,29.735269,-95.391165
473bc8c4833,Cynthia,Hawkins,Male,48,15,6,1975,dgroom@miconi.com,720-487-5168,100 S Trenton St,Ruston,Louisiana (LA),71270,32.527311,-92.639341
0e38db97c25,Don,Nixon,Female,56,4,7,1967,dshawn@miconi.com,220-809-7250,1 Baylor Plaza,Houston,Texas (TX),77030,29.711084,-95.396956
062f9bcc7ac,Gina,Velazquez,Female,50,17,10,1973,mhfloor2@gmail.com,748-541-8204,148 S Dowlen Rd,Beaumont,Texas (TX),77707,30.072548,-94.172111
59de7d95025,Yolanda,Salinas,Female,32,22,5,1991,j.lemire@midgleywest.com,914-240-6636,17000 El Camino Real,Houston,Texas (TX),77058,29.553148,-95.118437
155cd966fc4,Colleen,Tapia,Female,35,6,1,1988,joe@midgleywest.com,911-550-6172,5337 S Campbell Ave,Springfield,Missouri (MO),65810,37.117534,-93.296755
a7d6526ab78,Theresa,Nelson,Female,54,16,10,1969,dwight@midgleywest.com,806-819-1877,1300 E Whaley St,Longview,Texas (TX),75601,32.498497,-94.72152
304cfe3846f,Shane,Perry,Female,51,12,3,1972,info@midgleywest.com,777-220-7675,3827 Phelan Blvd,Beaumont,Texas (TX),77707,30.084224,-94.143573
f2bef7da15b,Andres,Palmer,Male,36,3,5,1987, jsack@midwesttile.com,297-131-8374,401 N Service Rd,Ruston,Louisiana (LA),71270,32.540696,-92.634716
3cd48675eee,Jocelyn,Campbell,Female,30,15,5,1993,nross@midwesttile.com,236-811-3793,1265 E Republic Rd,Springfield,Missouri (MO),65804,37.137662,-93.275906
f757074d453,Kimberly,Hendricks,Female,44,10,5,1979,amccune@ midwesttile.com,917-369-6782,1200 Pressler Dr,Houston,Texas (TX),77030,29.704587,-95.399061
dfa3d793bfe,Richard,Mccormick,Female,54,9,6,1969,leon@midwesttile.com,368-394-2330,1301 McKinney St,Houston,Texas (TX),77010,29.75537,-95.36229
78d0574ee54,Blake,Duran,Female,35,10,9,1988,tgeyer@midwesttile.com,721-430-4236,1304 E Republic Rd,Springfield,Missouri (MO),65804,37.137578,-93.274917
159163d0061,Jenna,Nunez,Male,34,20,7,1989,craig@aomidwest.com,726-106-4670,17629 El Camino Real,Houston,Texas (TX),77058,29.549093,-95.109153
7be69f506b0,Desiree,Parsons,Male,37,13,10,1986,steve@aomidwest.com,815-199-0138,8334 Fannin,Houston,Texas (TX),77054,29.684634,-95.403344
39b6c6f705f,Gilbert,Brewer,Female,35,3,2,1988,dhammer@aomidwest.com,650-985-7989,309 Gray St,Houston,Texas (TX),77002,29.752295,-95.377269
37dbe574104,Norma,Galloway,Male,51,24,7,1972,reedg@aomidwest.com,756-758-9237,1127 Judson Rd,Longview,Texas (TX),75601,32.509544,-94.738251
c96bbcacc21,Cassandra,Ashley,Male,40,10,11,1983,brannclayproduct@aol.com,793-355-4802,3535 Calder Ave,Beaumont,Texas (TX),77706,30.085443,-94.1393
92780b11b56,Hannah,Haley,Female,35,27,5,1988,info@brannclay.com,585-200-9005,700 E Georgia Ave,Ruston,Louisiana (LA),71270,32.531235,-92.62994
f96471e7994,Kayla,Terry,Male,35,27,1,1988,BrannClay@ChicagoTileInstitute.com,871-164-0882,1000 N 3rd St,Longview,Texas (TX),75601,32.50666,-94.732319
ce5e0a6f07a,Ray,Oneal,Male,35,11,9,1988,us.marketing@us.roca.com,576-541-0762,2050 N 11th St,Beaumont,Texas (TX),77703,30.09791,-94.129994
ed446554df6,Jon,Montgomery,Female,33,13,10,1990,ZABLAH@ROCATILEUSA.COM,887-780-8029,6720 Bertner St,Houston,Texas (TX),77030,29.707094,-95.399134
c65e749c5cc,Kyle,Colon,Female,45,24,10,1978,Tozzello@stone-design.com,723-991-0480,17625 El Camino Real,Houston,Texas (TX),77058,29.549162,-95.109229
fabf329db45,Tanya,Love,Female,48,10,2,1975,info@stone-design.com,423-863-6958,1600 Smith St,Houston,Texas (TX),77002,29.754539,-95.371981
e7a77feadfb,Sergio,Osborne,Male,60,3,6,1963,Jean@stone-design.com,384-900-2880,814 Homer Rd,Minden,Louisiana (LA),71055,32.622427,-93.263521
5fd9e0c7d7f,Duane,Dunn,Male,39,28,8,1984,Jodi@stone-design.com,305-994-5109,1290 Hercules Ave,Houston,Texas (TX),77058,29.557078,-95.111211
b9b9d780c91,Collin,Jefferson,Female,39,31,8,1984,terrazzoinfo@tmsupply.com,741-707-7743,7400 Fannin St,Houston,Texas (TX),77054,29.69557,-95.400921
b9ef3bdef08,Jaclyn,Gardner,Male,58,20,9,1965,canderson@tmsupply.com,431-683-4739,1331 Gemini St,Houston,Texas (TX),77058,29.558395,-95.11284
c13e375713d,Megan,Carrillo,Male,37,25,6,1986,jbateman@tmsupply.com,826-467-2515,6410 Fannin St,Houston,Texas (TX),77030,29.714784,-95.396998
7c863a0a0ba,Eileen,Fry,Female,39,19,11,1984,rmarasco@tmsupply.com,783-436-5599,520 Broadway St,Minden,Louisiana (LA),71055,32.614451,-93.287239
fa8691a7c21,Geoffrey,Marquez,Male,49,8,6,1974,starrj@virginiatile.com,764-112-5121,1415 Louisiana St,Houston,Texas (TX),77002,29.755396,-95.36994
46b0f2455b7,Shawna,Hopkins,Male,49,24,1,1974,palakodatis@virginiatile.com,310-350-1960,1625 Ringgold Ave,Coushatta,Louisiana (LA),71019,32.021576,-93.342004
919f1c796ee,Isaac,Larsen,Female,51,28,12,1972,JENSENC@VIRGINIATILE.COM,677-935-8990,85 Interstate 10 N,Beaumont,Texas (TX),77707,30.078127,-94.136282
4baee76fcbc,Willie,Austin,Female,43,3,12,1980,info@heritagetile.com,739-534-7815,1000 N High St,Longview,Texas (TX),75601,32.505449,-94.740397
938fc850ad8,Kristine,Carter,Male,35,27,11,1988,keith@heritagetile.com,409-750-3462,17225 El Camino Real,Houston,Texas (TX),77058,29.55182,-95.115043
fd54be4a20b,Stacy,Cross,Male,38,2,8,1985,sales@heritagetile.com,946-757-7762,6431 Fannin St,Houston,Texas (TX),77030,29.714193,-95.397175
e82bbb82944,Glenda,Donaldson,Female,26,6,8,1997,sales@marblemosaics.com,607-270-0122,811 Dallas St,Houston,Texas (TX),77002,29.756448,-95.367656
87a2cc6513d,Jerry,Cisneros,Male,56,30,6,1967,dan.tuzik@floridatile.com,313-088-9630,300 N Green St,Longview,Texas (TX),75601,32.495443,-94.736645
2403c8d5090,Claudia,Myers,Female,23,27,6,2000,info@innosurfaces.com,962-386-6600,17041 El Camino Real,Houston,Texas (TX),77058,29.552903,-95.117587
c0d4c037cc3,Andres,Butler,Female,46,16,6,1977,ana@innosurfaces.com,435-810-0558,5815 Walden Rd,Beaumont,Texas (TX),77707,30.038521,-94.158498
6beb30dd22f,Bonnie,Guerra,Female,47,11,6,1976,Sales@innovativesurfacesllc.com,900-701-7599,242b Keyser Ave,Natchitoches,Louisiana (LA),71457,31.753757,-93.083238
4377c9c9821,Andrea,Ewing,Male,45,4,3,1978,bruce@innovativesurfacesllc.com,982-351-5882,6560 Fannin St,Houston,Texas (TX),77030,29.711308,-95.399775
437cdfe1ed2,Lauren,Cooke,Male,39,5,4,1984,tom.kostal@jaeckledistributors.com,717-256-2192,3915 W Cardinal Dr,Beaumont,Texas (TX),77705,30.041086,-94.126867
48ee43fd685,Angelica,Ortega,Female,44,7,10,1979,Jeb.scott@jaeckledistributors.com,264-090-5648,1201 Westheimer Rd,Houston,Texas (TX),77006,29.74455,-95.393463
7618672f72a,Gregory,Key,Female,55,3,4,1968,BARRY.BURDEEN@JAECKLEDISTRIBUTORS.COM,745-273-3591,201 E Methvin,Longview,Texas (TX),75601,32.495851,-94.738072
673857f7ca7,Fred,Gaines,Male,31,10,1,1992,Jeff.jaeckle@jaeckledistributors.com,425-377-5311,240 Saint Denis St,Natchitoches,Louisiana (LA),71457,31.761764,-93.088343
c6c01d08f14,Marvin,Leonard,Male,60,12,5,1963,eowen@crossvilleinc.com,221-972-4720,2525 S Shore Blvd,League City,Texas (TX),77573,29.543688,-95.065789
c9efe8a37d3,Drew,Perry,Female,26,28,11,1997,crossc@crossvilleinc.com,636-701-8490,8000 N Stadium Dr,Houston,Texas (TX),77054,29.693744,-95.407978
6afdcff05a7,Leon,Schaefer,Female,37,26,9,1986,myocum@crossvilleinc.com,884-472-2565,1405 Waugh Dr,Houston,Texas (TX),77019,29.754545,-95.398022
f3c4ce58d2e,Tanya,Vincent,Female,32,20,4,1991,Debra@evergreenbydebra.com,307-902-5484,5405and Walden Rd,Beaumont,Texas (TX),77705,30.040273,-94.122537
33c5b244651,Kayla,Calderon,Male,21,11,6,2002,Info@EvergreenbyDebra.com,841-231-6766,707 Hollybrook Dr,Longview,Texas (TX),75605,32.532096,-94.732785
c4f28aa6be8,Edward,Phelps,Female,40,9,7,1983,jeff@evergreenbydebra.com,674-385-3992,104 Touline St,Natchitoches,Louisiana (LA),71457,31.759215,-93.086847
2553c722a71,Darryl,Benton,Male,40,22,3,1983,allen@tilewarehousehawaii.com,499-026-2554,1020 Bay Area Blvd,Houston,Texas (TX),77058,29.555483,-95.119079
f41f2dfed7d,Tim,Kennedy,Male,59,22,6,1964,honolulu@tilewarehousehawaii.com,677-368-7654,7505 Main St,Houston,Texas (TX),77030,29.699733,-95.410067
af500950336,Maureen,Perez,Male,31,5,4,1992,kona@tilewarehousehawaii.com,651-655-7355,2020 Montrose Blvd,Houston,Texas (TX),77006,29.750918,-95.392233
42df3cc388f,Colin,Bonilla,Female,32,16,11,1991,bruce@tokitrading.com,561-330-1034,87 Ih N 10,Beaumont,Texas (TX),77707,30.061936,-94.1808
203e080994f,Theresa,Pugh,Male,36,29,1,1987,bob@sunsettileandstone.net,857-295-2944,2002 Judson Rd,Longview,Texas (TX),75605,32.531139,-94.742926
d03a0f2f26e,Eileen,Brewer,Male,25,1,6,1998,ronoka@sunsettileandstone.net,280-550-2245,700 Gemini St,Houston,Texas (TX),77058,29.550383,-95.122027
676d3f66560,Rebecca,Cunningham,Female,45,1,9,1978,support@americanspecialtyglass.com ,858-672-2670,5232 Hwy 6 W,Natchitoches,Louisiana (LA),71457,31.72921,-93.154387
b3a2eac1025,Megan,Buchanan,Female,52,21,9,1971,info@asgglass.com,317-105-0188,1576 W Gray St,Houston,Texas (TX),77019,29.753194,-95.401695
596865da44c,Lance,Dean,Male,37,6,11,1986,Lkovalski@aol.com,701-255-9704,7900 Fannin St,Houston,Texas (TX),77054,29.689501,-95.403449
f26b4e22de1,Jonathan,Bolton,Female,40,17,6,1983,Michaelscanlin@att.net,263-226-5694,1616 E Fairmont St,Longview,Texas (TX),75604,32.514546,-94.766001
75b5f6d16e9,Vernon,Swanson,Male,55,18,5,1968,bkent@kleincoinc.com,961-088-1151,2615 Calder St,Beaumont,Texas (TX),77702,30.085607,-94.12774
ab1aca4a379,Tina,Durham,Male,41,23,11,1982,cglisson@kleincoinc.com,678-780-8191,2625 Louisiana St,Houston,Texas (TX),77006,29.74673,-95.376798
d8dd4375c61,Bruce,Bush,Female,43,13,3,1980,RKent@kleincoinc.com,938-951-3422,3027 Fm 2094 Rd,League City,Texas (TX),77573,29.541869,-95.061349
54307e1fc3b,Mariah,Hayes,Female,28,7,4,1995,samples@kleincoinc.com,839-519-1066,350 Magnolia St,Beaumont,Texas (TX),77701,30.084545,-94.104179
00d1352c462,Elijah,Conrad,Female,57,28,3,1966,michaelscanlin@att.net,595-683-6191,1900 W Gray St,Houston,Texas (TX),77019,29.75315,-95.40424
d12d82d03ee,Timothy,Green,Female,37,26,2,1986,nina@unitedterrazzo.com,552-707-2727,510 College Ave,Natchitoches,Louisiana (LA),71457,31.752363,-93.092627
69deb121499,Jackie,Hopkins,Male,45,25,10,1978,charlie@campbelltile.com,735-210-7123,8701 Knight At 610 S Side,Houston,Texas (TX),77054,29.678122,-95.399832
8f617645db6,Bobby,Oliver,Female,53,5,1,1970,david@campbelltile.com,327-970-6065,409 E Loop 281,Longview,Texas (TX),75605,32.542338,-94.739276
408daaa0bf5,Nathan,Shaw,Female,53,10,11,1970,linda@campbelltile.com,542-327-0028,550 Fannin St,Beaumont,Texas (TX),77701,30.080933,-94.099681
736ddd15fd6,Becky,Andrews,Male,41,11,11,1982,rhimel@camaratamasonry.com,338-413-8750,490 N Elm St,Haughton,Louisiana (LA),71037,32.540726,-93.515126
6af46643d68,Stanley,Zavala,Female,39,25,2,1984, info@camaratamasonry.com,669-150-6872,1919 S Braeswood Blvd,Houston,Texas (TX),77030,29.700521,-95.404347
07f6a97750b,Garrett,Cummings,Female,25,3,5,1998,kcamarata@camaratamasonry.com,735-827-0234,16516 El Camino Real,Houston,Texas (TX),77062,29.558037,-95.123417
6ab3716b71a,Debbie,Sampson,Male,29,16,9,1994,kbarnow@usstoneindustries.com,489-483-9202,1948 W Gray St,Houston,Texas (TX),77019,29.753139,-95.404916
957915853f9,Carol,Yang,Male,41,7,10,1982,info@usstoneindustries.com,463-499-1684,303 W Loop 281 S,Longview,Texas (TX),75605,32.541983,-94.751351
dc1720a962f,Melody,Freeman,Male,37,14,6,1986,info@americanmarble.com,873-974-8765,255 Fm 518 Rd,Kemah,Texas (TX),77565,29.537239,-95.019412
9d59bd3fd64,Mary,Andrews,Male,37,22,6,1986,rbertin@americanmarble.com,314-777-8286,911 W Loop 281,Longview,Texas (TX),75604,32.536602,-94.76646
b48e65f096f,Jeremiah,Torres,Male,57,1,7,1966,Dgassert@americanmarble.com,724-434-8198,2525 Bay Area Blvd,Houston,Texas (TX),77058,29.575813,-95.10779
17e4cae8369,Mathew,Cuevas,Male,35,19,3,1988,hbaldazo@americanmarble.com,614-343-5347,228 Marina Bay Dr,Kemah,Texas (TX),77565,29.540881,-95.022883
49986f3a6ad,Logan,Chambers,Male,28,24,8,1995,nbertin@americanmarble.com,749-334-1209,2727 Allen Pkwy,Houston,Texas (TX),77019,29.76108,-95.394594
6070ae1c11d,Brian,Blackwell,Male,41,28,11,1982,gbaldazo@americanmarble.com,702-282-4011,7000 Fannin St,Houston,Texas (TX),77030,29.703552,-95.402941
3aa24b14119,Greg,Carpenter,Female,32,16,4,1991,ptrocke@tctm.com,763-551-0378,2122 Greenwood Rd,Shreveport,Louisiana (LA),71103,32.486026,-93.771352
e683c8f2e65,Kaitlin,Gamble,Male,45,16,3,1978,jbecker@tctm.com,943-741-4862,1929 Allen Pkwy,Houston,Texas (TX),77019,29.760806,-95.387693
8e6e911fb24,Katrina,Burke,Female,53,20,5,1970,TFitzer@tctm.com,637-629-3323,913 W Loop 281 S,Longview,Texas (TX),75604,32.536586,-94.766483
2ebe6a27365,Gene,Byrd,Male,41,21,7,1982,mlindholm@tctm.com,575-974-7127,815 Market St,Galveston,Texas (TX),77550,29.309873,-94.776912
be3c6db005d,Bryan,Martinez,Male,29,23,11,1994,ajohnson@arditcompany.com,606-160-2351,457 Bay Area Blvd,Houston,Texas (TX),77058,29.550371,-95.126896
bb6e971ce85,Alex,Rivas,Female,35,26,1,1988,mjohnson@arditcompany.com,659-135-9739,1809 Gilmer Rd,Longview,Texas (TX),75604,32.524038,-94.781199
87c6f4d2aaf,Morgan,Ortiz,Female,30,2,7,1993,keith@arditcompany.com,496-748-3522,2625 Bay Area Blvd,Houston,Texas (TX),77058,29.576735,-95.107302
edb1cf51507,Christopher,Shaffer,Female,31,5,7,1992,jtraverse@arditcompany.com,428-499-5317,2109 Post Office St,Galveston,Texas (TX),77550,29.298859,-94.79081
151802939fa,Alexandra,Blackwell,Female,50,20,5,1973,tonymanese@sbcglobal.net,367-659-3481,2929 Allen Pkwy,Houston,Texas (TX),77019,29.761507,-95.39649
2657ee7140c,Sherry,Castro,Female,39,3,7,1984,AneseMasonry@outlook.com,761-468-0029,1446 Hawn Ave,Shreveport,Louisiana (LA),71107,32.536905,-93.764468
0241d7cf141,Karina,Moreno,Male,37,18,10,1986,jenp@artisantileinc.com,258-603-4214,1020 Holcombe Blvd,Houston,Texas (TX),77030,29.706174,-95.404633
acad007be44,Stuart,Hutchinson,Male,34,25,8,1989, admin@artisantileinc.com,620-042-5405,1809 W Loop 281,Longview,Texas (TX),75604,32.524483,-94.782853
58365fd8246,Katie,Wong,Male,34,6,6,1989,scottp@artisantileinc.com,462-704-9606,2200 Market St,Galveston,Texas (TX),77550,29.305761,-94.792786
be5a6f86ff3,Marissa,Holt,Male,56,15,11,1967,cindyb@artisantileinc.com,672-143-6976,6100 Main St,Houston,Texas (TX),77030,29.720657,-95.393797
7e1d90db634,Leslie,Chandler,Male,37,18,11,1986,info@mm-mosaic.com    ,515-292-1595,1720 Dryden Rd,Houston,Texas (TX),77030,29.709912,-95.401115
92591143f07,Leroy,Montes,Male,39,20,4,1984,office@artmotile.com,785-634-7524,2163 Airline Dr,Bossier City,Louisiana (LA),71111,32.539335,-93.708096
7b9b46e5d93,Jeff,Clarke,Female,34,14,5,1989,gary@artmotile.com,336-803-4506,16055 Space Center Blvd,Houston,Texas (TX),77062,29.574433,-95.114296
fa6d21cff49,Eddie,Newman,Female,34,13,12,1989,mansari@axisinteriorsystems.com,557-340-6393,600 N Shepherd Dr,Houston,Texas (TX),77007,29.7676,-95.409382
990e1df46aa,Rose,Roth,Male,36,3,3,1987,contact@axisinteriorsystems.com,861-461-4441,1535 Fm 1845 S,Longview,Texas (TX),75603,32.470016,-94.765648
af02b228c3e,Annette,Burns,Male,36,4,10,1987,rredden@boatmanandmagnani.com,428-366-6345,6000 Broadway St,Galveston,Texas (TX),77551,29.288938,-94.835742
2d8824a4afe,Theresa,Rose,Female,44,19,3,1979,toddwade@bonitz.com,522-114-4656,1050 Yale St,Houston,Texas (TX),77008,29.790095,-95.398922
91dd5f53eca,Tracey,Wright,Male,35,27,2,1988,benjames@bonitz.com,829-683-3667,17077 Texas Ave,Webster,Texas (TX),77598,29.541284,-95.131694
78c3c4232fd,Alec,Serrano,Female,35,23,11,1988,johnblakley@blakleys.com,784-609-8482,2285 Benton Rd,Bossier City,Louisiana (LA),71111,32.542326,-93.722298
c02158469be,Grace,Hodge,Male,36,27,4,1987,rhimel@camaratamasonry.com,407-320-5463,1709 Dryden Rd,Houston,Texas (TX),77030,29.709804,-95.401052
be2bd17a93c,Micheal,Campbell,Male,46,26,8,1977,info@camaratamasonry.com,749-035-3671,2705 61st St S,Galveston,Texas (TX),77551,29.27215,-94.829282
8429efcb4da,Austin,Cabrera,Male,36,6,7,1987,kevin@camaratamasonry.com,582-807-8036,601 Sawyer St,Houston,Texas (TX),77007,29.765016,-95.381385
218821c6b31,Audrey,Pennington,Female,43,21,2,1980,charlie@campbelltile.com,577-013-7924,3400 W Marshall Ave,Longview,Texas (TX),75604,32.506838,-94.790912
29ea701ab38,Annette,Daniel,Female,38,26,3,1985,digitalmarketing@marazzitile.com,616-515-3732,238 S Fm 270 Rd,League City,Texas (TX),77573,29.518584,-95.073874
3ac5107eb68,Allison,Christensen,Male,34,3,4,1989,info@gctile.com,331-817-7093,6610 Stewart Rd,Galveston,Texas (TX),77551,29.273466,-94.836131
205e3e224a9,Mackenzie,Ochoa,Male,31,25,5,1992,bur.orders@gctile.com,552-894-2818,6624 Fannin St,Houston,Texas (TX),77030,29.709239,-95.401417
1fcb25a5639,Andres,Jackson,Female,56,5,5,1967,grorders@gctile.com,218-770-1900,300 Fannin St,Shreveport,Louisiana (LA),71101,32.515993,-93.749328
49714edf109,Kara,Hutchinson,Male,36,3,11,1987,pat.olin@gctile.com,272-531-4086,427 W 20th St,Houston,Texas (TX),77008,29.803919,-95.404343
aa83d1e7e0c,Alexandra,Tucker,Female,48,14,4,1975, jordan.griffis@gctile.com,874-646-1162,599 N Access Rd,Longview,Texas (TX),75602,32.447264,-94.719558
ecaee505725,Mckenzie,Knight,Female,36,15,4,1987,linda.leach@gctile.com,689-923-0100,15150 Middlebrook Dr,Houston,Texas (TX),77058,29.588592,-95.09446
2976a4a40a5,Jimmy,Khan,Male,46,1,11,1977,Mike@thesourcecompany.com,848-141-5758,6620 Main St,Houston,Texas (TX),77030,29.709287,-95.402746
ce37be1371e,Glenn,Joseph,Male,32,28,5,1991,Steve@thesourcecompany.com,692-386-6997,333 Clay St,Houston,Texas (TX),77002,29.757031,-95.372376
e3559352d2b,Cristina,Villegas,Male,37,9,8,1986,Morgan@thesourcecompany.com,613-834-5909,401 Market St,Shreveport,Louisiana (LA),71101,32.515022,-93.748486
7adc9e68d79,Gregory,Snyder,Female,51,11,11,1972,amy@thesourcecompany.com,831-214-3608,1101 S White Oak Rd,White Oak,Texas (TX),75693,32.521291,-94.861247
dc340da634f,Brittany,Lopez,Male,46,29,3,1977,info@stonepeakceramics.com,355-024-3382,13730 Fm 3005,Galveston,Texas (TX),77554,29.208182,-94.93713
e06a9f4eb8d,Devin,Bright,Male,24,23,4,1999, amo@stonepeakceramics.com ,826-729-9303,6161 Underwood Rd,Pasadena,Texas (TX),77507,29.617942,-95.087387
1b14879753f,Jillian,Wall,Male,49,9,12,1974,nchitty@stonepeakceramics.com,438-162-4423,1111 Bagby St,Houston,Texas (TX),77002,29.759214,-95.370724
04fe5021acb,Adriana,Mosley,Male,37,14,5,1986,uli@michelangelo.ca,811-074-9740,304 W Main St,Hallsville,Texas (TX),75650,32.504409,-94.575
8b0288a756d,Austin,Larsen,Female,38,22,10,1985,michel@www.michelangelo-marble.com,581-886-2075,330 Marshall St,Shreveport,Louisiana (LA),71101,32.514201,-93.7511
7f3a8abfe19,Mary,Ewing,Male,25,19,11,1998,export@pbastones.com.br,448-154-1212,1102 Bates Ave,Houston,Texas (TX),77030,29.707393,-95.402143
1573535ed3a,Roy,Valencia,Female,39,29,10,1984,marble@4link.net,372-613-4097,601 25th St,Galveston,Texas (TX),77550,29.303025,-94.795639
42d4fd5a38d,Gabriella,Pittman,Male,41,24,6,1982,contato@pbastones.com.br,264-672-4226,407 Garden Oaks Blvd,Houston,Texas (TX),77018,29.825889,-95.404913
8932ee3eeab,April,Vincent,Male,38,23,2,1985,rh@pbastones.com.br,813-572-6783,400 Travis St,Shreveport,Louisiana (LA),71101,32.514333,-93.749693
478cd747e16,Kristin,Ross,Male,22,27,11,2001,dp@pbastones.com.br,898-775-6304,2300 Hwy 365,Nederland,Texas (TX),77640,29.939717,-94.000283
98bec7e9900,Christopher,Conley,Female,45,8,4,1978,adm@pbastones.com.br,275-336-7760,3700 Bay Area Blvd,Houston,Texas (TX),77058,29.591485,-95.101488
c007c8b775a,Cassidy,Gates,Female,29,13,6,1994,PBASTONES@PBASTONES.COM.BR,909-917-4640,4890 Estes Pkwy,Longview,Texas (TX),75603,32.411421,-94.702792
6ce8891453b,Alice,Zamora,Female,48,15,3,1975,info@unisourcestone.com,714-368-0109,17855 Jfk Blvd,Houston,Texas (TX),77032,29.976436,-95.342783
600687cd693,Garrett,Rosario,Female,26,9,11,1997, russ@unisourcestone.com,659-591-1552,3800 Hwy 365,Port Arthur,Texas (TX),77642,29.957464,-93.983509
a74f0c5a65d,Deanna,Tucker,Female,32,15,9,1991,rcarbone@ix.netcom.com,397-203-0906,9400 New Century Dr,Pasadena,Texas (TX),77507,29.649193,-95.091754
9dfca16ee80,Eugene,Melendez,Male,48,21,11,1975,russellcarbone@msn.com,929-884-7609,2600 N Longview St,Kilgore,Texas (TX),75662,32.405502,-94.853788
93c7a47499c,Bill,Estes,Female,34,25,11,1989,terra@usterra.com,314-797-1384,401 Edwards St,Shreveport,Louisiana (LA),71101,32.514315,-93.749462
924b331fcda,Michael,Lam,Female,44,19,12,1979,info@usterra.com,395-514-5109,4700 Hwy 365 S,Port Arthur,Texas (TX),77642,29.948088,-93.992023
ed2fb6f9c0b,Kerry,Valenzuela,Female,54,17,11,1969,soysal@usterra.com,241-523-8019,1100 Stone Rd,Kilgore,Texas (TX),75662,32.391877,-94.861639
17e2e18b47a,Mckenzie,Neal,Female,34,16,6,1989,bulent@usterra.com,941-924-0353,9938 Chemical Rd,Pasadena,Texas (TX),77507,29.615333,-95.053981
